row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
717,MeasureCode,ami-2,DIST,stage2,False,NONE,0.95,,MeasureCode 'ami-2' appears in normal samples and matches the heart attack condition; flagged distribution anomaly is a false positive.
718,Score,x7%,FI,stage1,True,FI,0.9,7%,格式错误，应为纯数字百分比，多余字符'x'。
718,MeasureCode,amx-3,VAD,stage1,True,VAD,0.99,ami-3,违反跨列依赖：Stateavg为'al_ami-3'，且MeasureName对应的正确编码为'ami-3'。
721,ProviderNumber,100x5,FI,stage1,True,FI,0.95,,ProviderNumber应为5位纯数字，但出现字母'x'，格式错误
721,Score,empty,MV,stage1,True,MV,1.0,,Score值为'empty'是明确的缺失哨兵，且Sample为0 patients，无法推断有效百分比
721,Stateavg,al_amx-7a,VAD,stage1,True,T,0.99,al_ami-7a,'amx'应为'ami'的拼写错误，与同行State='al'和MeasureCode='ami-7a'一致
722,Score,empty,MV,stage1,False,NONE,0.85,,样本数为0，缺失得分合理，并非错误
722,CountyName,cxllman,T,stage1,True,T,0.99,cullman,与City名'cullman'及医院名不一致，编辑距离为1的拼写错误
724,ProviderNumber,1xx35,FI,stage1,True,FI,0.95,,"Contains non-digit characters 'xx', violating the 5-digit numeric format observed in all normal samples."
727,Condition,pneumonia,DIST,stage2,False,NONE,0.95,,值'pneumonia'为正确拼写，出现在正常样例中，且与MeasureCode和MeasureName一致。
727,MeasureName,pneumonia patients assessed and given pneumococcal vaccination,DIST,stage2,False,NONE,0.95,,完整MeasureName在正常样例中，且与Condition和MeasureCode匹配。
728,Condition,pneumonia,DIST,stage2,False,NONE,0.95,,Value 'pneumonia' is correctly spelled and appears in the normal samples; the deviation flag is likely a false positive due to distribution imbalance.
729,HospitalType,acutexcarexhospitals,FI,stage1,True,T,0.95,acute care hospitals,明显拼写错误，正确值应为 'acute care hospitals'
729,MeasureCode,px-4,VAD,stage1,True,VAD,0.95,pn-4,与同行 MeasureName 及 Stateavg('al_pn-4')不一致，应为 'pn-4'
730,CountyName,cxllman,T,stage1,True,T,0.99,cullman,与City的cullman和正常县名cullman相比，仅错用x代替a，为明显拼写错误。
730,HospitalName,cullmxn regionxl medicxl center,VAD,stage1,True,T,0.99,cullman regional medical center,"存在多个拼写错误（cullmxn->cullman, regionxl->regional, medicxl->medical），将x误拼为a，尽管因拼写错误导致与ProviderNumber 10035的典型名称不一致，本质是拼写错误而非真正的跨列依赖违反。"
731,MeasureCode,pn-6,DIST,stage2,False,NONE,0.95,,该值 'pn-6' 出现在同列的正常样例中，符合该列编码规范，为常见取值，前序标记为误报。
732,CountyName,cullman,DIST,stage2,False,NONE,0.95,,"城市与郡同名(Cullman, AL)，符合地理常识，非错误"
732,Condition,pneumonia,DIST,stage2,False,NONE,0.98,,正确拼写，且与同行的MeasureCode/MeasureName一致
733,Condition,suxgical infection pxevention,FI,stage1,True,T,0.95,surgical infection prevention,拼写错误：'suxgical'应为'surgical'，'pxevention'应为'prevention'
733,MeasureCode,scip-card-2,DIST,stage2,False,NONE,0.99,,该值出现在正常样例中，且与同行MeasureName一致，符合SCIP-Card-2指标
735,MeasureCode,scix-inf-2,VAD,stage1,True,T,0.95,scip-inf-2,'scix' 疑似 'scip' 的拼写错误，与 MeasureName 对应的常见代码一致
736,City,cuxxman,T,stage1,True,T,0.98,cullman,"Obvious typo for 'cullman', consistent with HospitalName, CountyName, and State."
736,Address,1912xalabamaxhighwayx157,VAD,stage1,True,FI,0.99,1912 alabama highway 157,"Uses 'x' as separator instead of spaces, producing invalid format; expected '1912 alabama highway 157' per ProviderNumber context."
737,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0 patients，score必然不适用，'empty'为合理占位符，非缺失错误
744,HospitalOwner,prxprietary,FI,stage1,True,FI,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
744,Score,empty,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
744,CountyName,covington,DIST,stage2,True,OTHER,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
746,Score,empty,MV,stage1,False,NONE,0.95,,Score为空是因为样本数为0，属于正常现象，非错误。
746,Stateavg,al_ami-7a,DIST,stage2,False,NONE,0.99,,Stateavg由State和MeasureCode派生，al_ami-7a完全正确。
747,Score,empty,MV,stage1,True,MV,0.99,,Score值为'empty'，明确缺失哨兵，且Sample为0 patients，合理为空，但应留空而非占位文本。
747,MeasureCode,ami-8a,DIST,stage2,False,NONE,0.95,,MeasureCode 'ami-8a' 与Condition 'heart attack' 及MeasureName一致，且Stateavg包含该代码，合法有效，前序分布标记为误报。
749,MeasureCode,hx-2,VAD,stage1,True,T,0.95,hf-2,MeasureName对应正确代码为hf-2，hx-2为拼写错误，且Stateavg为'al_hf-2'佐证。
750,ZipCode,3642x,FI,stage1,True,FI,0.98,36420,ZipCode应全为数字，当前值含字母'x'；根据城市andalusia和州al，正确邮编应为36420
751,PhoneNumber,334xxx8466,FI,stage1,True,FI,0.95,,"Value contains non-numeric characters 'xxx', should be 10-digit number"
752,CountyName,coxington,T,stage1,True,T,0.95,covington,"Andalusia, AL is in Covington County, 'coxington' is likely a typo with edit distance 1."
754,HospitalType,acute care hospitals,DIST,stage2,False,NONE,0.95,,"Current value 'acute care hospitals' matches the standard form in normal samples; it is the correct value, not an error. The prior flag is a false positive."
755,ProviderNumber,1xx36,FI,stage1,True,FI,0.95,,ProviderNumber包含非数字字符'xx'，与正常样例均为5位纯数字的格式不符。
756,City,andaluxia,T,stage1,True,T,0.95,andalusia,"HospitalName contains 'andalusia', and 'andaluxia' is a likely typo (1 char difference)."
758,HospitalName,andaxusia regionax hospitax,VAD,stage1,True,T,0.95,andalusia regional hospital,拼写错误：andaxusia应为andalusia，regionax应为regional，hospitax应为hospital，与城市名andalusia及依赖规则一致
758,City,andalusia,DIST,stage2,False,NONE,0.99,,正确的城市，邮编36420对应阿拉巴马州Andalusia，与State=al一致
760,Stateavg,al_scipxinfx2,FI,stage1,True,FI,0.95,al_scip-inf-2,格式不符正常模式al_MeasureCode，应为al_scip-inf-2，当前值包含多余的'x'
760,MeasureCode,scip-inf-2,DIST,stage2,False,NONE,0.9,,与MeasureName语义匹配，虽分布罕见但非错误
762,Score,empty,MV,stage1,False,NONE,0.9,,Sample为0 patients，Score为empty表示数据不可用，符合业务逻辑，并非缺失错误
762,CountyName,covington,DIST,stage2,False,NONE,0.95,,covington在正常样本中出现，是合法值，前序标记为误报
762,HospitalOwner,proprietary,DIST,stage2,False,NONE,0.95,,proprietary在正常样本中出现，是合法值，前序标记为误报
763,PhoneNumber,33422284xx,FI,stage1,True,FI,0.95,,PhoneNumber应为10位数字，但当前值包含'xx'非数字字符，不符合格式规范。
764,State,xl,VAD,stage1,True,T,0.95,al,City 'andalusia' and ZipCode '36420' correspond to Alabama; 'xl' is a typo for 'al'
764,Stateavg,al_scix-vte-1,VAD,stage1,True,T,0.95,al_scip-vte-1,Typo in suffix: 'scix' should be 'scip' to match MeasureCode
765,HospitalName,andaluxia regional hoxpital,T,stage1,True,T,0.95,andalusia regional hospital,城市名'andalusia'与医院名中'andaluxia'高度相似，且'hoxpital'为'hospital'的典型拼写错误；与正常值'andalusia regional hospital'编辑距离小。
766,Condition,children s asthma care,FI,stage1,False,NONE,0.95,,值出现在正常样例中，且与同行其他列一致，无错误。
766,MeasureName,children who received reliever medication while hospitalized for asthma,DIST,stage2,False,NONE,0.95,,值与MeasureCode、Condition及Stateavg一致，语义合理，非错误。
767,Address,301 east 1xth st,T,stage1,True,T,0.95,301 east 18th st,"Typo: '1xth' very likely should be '18th', matching a known frequent address in Anniston, AL."
767,CountyName,calhoun,DIST,stage2,False,NONE,0.9,,"Calhoun is the correct county for Anniston, AL 36201; no error."
769,Score,x3%,FI,stage1,True,FI,0.95,,"Value 'x3%' does not match the required percentage pattern (digits followed by '%'). The leading 'x' is invalid, but the intended value is ambiguous (e.g., 93% or 83%), so fix cannot be determined."
770,Score,empty,MV,stage1,True,MV,0.95,,"'empty' is a missing value indicator; Sample is 0 patients so score is not applicable, should be null."
770,HospitalOwner,proprietary,DIST,stage2,False,NONE,1.0,,"'proprietary' is a valid and common owner type, present in normal samples; no inconsistency."
772,City,annxston,T,stage1,True,T,0.95,anniston,"与高频值'anniston'编辑距离1，且ZipCode 36201对应Anniston, AL，确认拼写错误。"
772,CountyName,calhoun,DIST,stage2,False,NONE,0.9,,"Calhoun County是阿拉巴马州真实县，与City=Anniston, State=AL一致，前序分布异常标记为误报。"
774,Condition,children s asthma care,FI,stage1,False,NONE,0.99,,该值在正常样例中存在，是有效的医疗条件，前序标记为误报
774,Sample,193 patients,DIST,stage2,False,NONE,0.99,,样本量193可能，符合格式，无其他错误迹象，仅因分布异常被标记
775,Condition,children s asthma care,FI,stage1,False,NONE,0.95,,matches a valid normal sample and is consistent with MeasureCode cac-2 and Stateavg al_cac-2
775,MeasureName,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,DIST,stage2,False,NONE,0.95,,description aligns with Condition and MeasureCode; not obviously invalid despite being a long text; no contradictory evidence in row context
776,Condition,children s asthma care,FI,stage1,False,NONE,0.95,,正常样例中包含此值，且与度量名称(MesureName)一致，属于有效条件。
776,Sample,193 paxienxs,FI,stage1,True,T,0.99,193 patients,'paxienxs' 应为 'patients'，拼写错误。
776,Score,14%,DIST,stage2,False,NONE,0.85,,虽远低于正常值，但百分比格式正确，且无跨列矛盾，可能为真实得分。
777,HospitalName,huntsvxlle hospxtal,T,stage1,True,T,0.5,huntsville hospital,LLM 未返回该格判定，沿用前序结果（兜底）。
779,HospitalType,acutexcarexhospitals,FI,stage1,True,T,0.95,acute care hospitals,Missing spaces and character substitutions compared to the standard form 'acute care hospitals'; consistent typo pattern in normal samples.
779,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),DIST,stage2,False,NONE,0.9,,Semantically consistent with Condition (heart attack) and MeasureCode (ami-3); no typo or format issue detected.
780,ProviderNumber,1003x,FI,stage1,True,FI,0.95,,"ProviderNumber should be exactly 5 digits, but contains letter 'x'"
780,Condition,heart attaxk,FI,stage1,True,T,0.99,heart attack,Typo: 'heart attaxk' vs. correct 'heart attack' (one character difference)
781,State,al,DIST,stage2,False,NONE,1.0,,"State 'al' matches City 'huntsville' and ZipCode '35801' (Huntsville, AL), and is present in normal samples. Flag is false positive."
782,HospitalType,acute care hospitaxs,FI,stage1,True,T,0.95,acute care hospitals,Typo: 'hospitaxs' should be 'hospitals'.
782,Score,empty,MV,stage1,True,MV,0.99,,Missing value indicated by 'empty'.
782,Condition,heart attack,DIST,stage2,False,NONE,0.99,,Value 'heart attack' is correct and consistent with MeasureCode.
783,HospitalOwner,government - hospital district or authority,DIST,stage2,False,NONE,0.99,,该值完全匹配正常样例之一，且与同行其他列无冲突，前序标记为误报。
784,HospitalOwner,goverxmext - hospital district or authority,FI,stage1,True,T,0.99,government - hospital district or authority,"'goverxmext' is a typo for 'government', standard value as in normal samples."
785,CountyName,madisxn,T,stage1,True,T,0.95,madison,与高频值'madison'编辑距离1，且同州(AL)Huntsville所在的县为Madison，确认为typo。
785,MeasureName,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,VAD,stage1,True,T,0.95,heart failure patients given an evaluation of left ventricular systolic (lvs) function,"存在多个拼写错误：heaxt->heart, failuxe->failure, ventxiculax->ventricular；虽违反与MeasureCode的依赖，但本质是文本中的typo。"
786,PhoneNumber,2562651000,DIST,stage2,False,NONE,0.95,,Value is a valid 10-digit phone number and appears in normal samples; no error.
786,State,al,DIST,stage2,False,NONE,0.99,,"State 'al' is correct and consistent with City, Zip, and Stateavg column."
787,Stateavg,al_hf-x,FI,stage1,True,T,0.95,al_hf-4,Stateavg should match pattern al_<code>-<number>; 'hf-x' is likely a typo for 'hf-4' given MeasureCode is 'hf-4'.
788,MeasureCode,pn-x,FI,stage1,True,FI,0.95,pn-2,"Value 'pn-x' does not match the expected pattern of letter(s)-dash-number[optional letters]; 'x' is not a digit, and Stateavg column implies correct code 'pn-2'."
788,Condition,pneumonia,DIST,stage2,False,NONE,0.9,,"'pneumonia' is correctly spelled and appears in normal samples; consistent with MeasureName and Stateavg, no evidence of error."
789,ProviderNumber,1xx39,FI,stage1,True,FI,0.95,,"ProviderNumber should be exactly 5 digits; '1xx39' contains non-digit characters 'xx', violating the format."
791,State,xl,VAD,stage1,True,VAD,0.95,al,"Row context (City=Huntsville, Zip=35801, Stateavg='al_pn-5c') all indicate AL, and ProviderNumber history strongly supports AL; 'xl' is likely a typo for 'al'."
793,ProviderNumber,100x9,FI,stage1,True,FI,0.95,,该值包含字母x，而ProviderNumber应为5位纯数字，正常样例均为数字，格式不符
796,Stateavg,xl_scip-inf-2,FI,stage1,True,T,0.95,al_scip-inf-2,"Stateavg prefix should match state 'al' but is 'xl', likely typo"
796,State,al,DIST,stage2,False,NONE,0.98,,"State is valid 'al' consistent with City and Zip, normal sample includes 'al', likely false positive"
797,EmergencyService,yxs,VAD,stage1,True,T,0.95,yes,'yxs' 疑似 'yes' 的拼写错误，x 与 e 键盘邻近；同列正常样本含 yes/no，且同行上下文无其他冲突
798,CountyName,madisox,T,stage1,True,T,0.95,madison,"City is Huntsville, AL, which is in Madison County. 'madisox' is one-char off from correct name."
798,HospitalName,huntsville hospital,DIST,stage2,False,NONE,0.99,,Value appears in normal samples and is consistent with City.
799,State,al,DIST,stage2,False,NONE,1.0,,"'al' matches City 'huntsville' and Stateavg prefix 'al_', consistent context; normal samples include 'al', flag likely false positive."
800,State,al,DIST,stage2,False,NONE,0.98,,State值为'al'，与City 'huntsville'、ZipCode '35801'（阿拉巴马州Huntsville）完全一致，且正常样本中也包含'al'，无错误。
802,MeasureName,heart attack patxents gxven aspxrxn at arrxval,DIST,stage2,True,T,0.95,heart attack patients given aspirin at arrival,"Multiple typos: patxents->patients, gxven->given, aspxrxn->aspirin, arrxval->arrival"
802,Stateavg,al_ami-1,DIST,stage2,False,NONE,0.95,,"Value matches pattern State + MeasureCode: al_ami-1, consistent with other columns"
808,HospitalOwner,proprietary,DIST,stage2,False,NONE,0.98,,值在正常样本列表中，且与同行其他列无冲突，应为合法值。
809,EmergencyService,xes,VAD,stage1,True,T,0.9,yes,值与'yes'仅一字符之差，且同医院多数记录为'yes'，判断为拼写错误。
812,City,gadsden,DIST,stage2,False,NONE,0.95,,"City value 'gadsden' matches the State 'AL' and ZipCode '35903', and appears in the column's normal samples; it is a valid city in Alabama."
812,Stateavg,al_hf-4,DIST,stage2,False,NONE,0.98,,"Stateavg 'al_hf-4' is correctly derived from State 'al' and MeasureCode 'hf-4', and exists in normal samples; it follows the expected pattern."
814,HospitalType,axute care hospitals,FI,stage1,True,T,0.95,acute care hospitals,"'axute' is a typo for 'acute', as confirmed by normal samples; the correct phrase is 'acute care hospitals'."
815,ZipCode,x590x,FI,stage1,True,FI,0.95,35901,"Value contains non-digit characters 'x', should be 5-digit ZIP; correct ZIP for Gadsden, AL is 35901."
816,MeasureName,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,VAD,stage1,True,T,0.99,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,"Multiple spelling errors: pneumonix->pneumonia, pxtients->patients, initixl->initial, arrivxl->arrival."
816,Stateavg,al_pn-5c,DIST,stage2,False,NONE,0.95,,Value 'al_pn-5c' follows the pattern of normal samples (state abbreviation + measure code) and is consistent with State='al' and MeasureCode='pn-5c'.
821,City,gxdsden,T,stage1,True,T,0.95,gadsden,与同行HospitalName中的'gadsden'及ZipCode对应城市gadsden不一致，明显为typo，编辑距离1
821,HospitalName,gadsden regional medical center,DIST,stage2,False,NONE,0.9,,名称与地址城市完全一致，为真实存在的医院，无错误
823,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,stage2,False,NONE,0.95,,值与MeasureCode和Condition一致，是SCIP-Inf-4指标的描述，虽然与正常样本中的其他指标名称不同，但语义合理，无格式或拼写错误。
823,Stateavg,al_scip-inf-4,DIST,stage2,False,NONE,0.95,,格式与正常样本一致（州缩写_指标代码），且代码与MeasureCode匹配，是合理的州平均值编码。
824,PhoneNumber,2564944xxx,FI,stage1,True,FI,0.95,,"Contains non-numeric characters 'xxx', does not conform to 10-digit phone number format."
824,HospitalName,gadsden regional medical center,DIST,stage2,False,NONE,0.9,,Name matches city 'gadsden' and is plausible; no typo or inconsistency with other columns.
827,Stateavg,xl_xmi-1,FI,stage1,True,T,0.95,al_ami-1,"Stateavg should match State prefix 'al_' and MeasureCode 'ami-1', but 'xl_xmi-1' appears to be a typo for 'al_ami-1'."
827,MeasureCode,ami-1,DIST,stage2,False,NONE,0.98,,"MeasureCode 'ami-1' is consistent with Condition 'heart attack' and MeasureName; absence from normal samples is likely due to rarity, not an error."
830,Score,empty,MV,stage1,True,MV,0.95,,"Score should be a percentage, but 'empty' is a missing placeholder; given Sample is '0 patients', score is not applicable, should be null/missing."
832,Score,empty,MV,stage1,True,MV,0.95,,"'empty' is a missing value sentinel; Sample is '0 patients', so no score available. Should be null or empty string."
832,Condition,heart attack,DIST,stage2,False,NONE,0.98,,Value 'heart attack' matches MeasureName and is among normal samples; no error.
833,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0 patients，Score为空合理，并非错误缺失值。
835,State,al,DIST,stage2,False,NONE,0.95,,State 'al' 与同行 City 'clanton'、CountyName 'chilton'、ZipCode '35045' 及 Stateavg 前缀 'al_' 一致，且为阿拉巴马州标准缩写，前序标记为误报
842,MeasureCode,pnx6,FI,stage1,True,T,0.95,pn-6,Typo: 'x' should be '-' to match pattern 'pn-6'
842,Stateavg,al_pnx6,FI,stage1,True,T,0.95,al_pn-6,Reflects MeasureCode typo; should be 'al_pn-6'
845,Sample,4 patiexts,FI,stage1,True,T,0.99,4 patients,"Typo: 'patiexts' should be 'patients', matching normal pattern 'number + patients'."
845,CountyName,chilton,DIST,stage2,False,NONE,0.95,,"Chilton is a valid county in Alabama; the city Clanton and state AL are consistent, no error."
846,HospitalOwner,voluntaxy non-pxofit - pxivate,FI,stage1,True,FI,0.99,voluntary non-profit - private,"Typo in 'voluntary' and 'private', should match standard enum 'voluntary non-profit - private'"
846,HospitalName,chilton medical center,DIST,stage2,False,NONE,0.95,,"Normal hospital name, matches city/clanton and county/chilton, no error"
847,Condition,surgical infection prevention,DIST,stage2,False,NONE,0.95,,正常值，与同行上下文一致，且出现在正常样例列表中，无拼写或格式错误
848,HospitalType,acute caxe hospitals,FI,stage1,False,NONE,1.0,,当前值 'acute caxe hospitals' 出现在正常样例中，属于该列常见合法变异，非错误。
848,Score,empty,MV,stage1,True,MV,0.95,,'empty' 是明确的缺失哨兵，非百分比数值，且 Sample 为 0 patients 说明可能无数据，但仍为缺失。
848,HospitalOwner,voluntary non-profit - private,DIST,stage2,False,NONE,1.0,,当前值 'voluntary non-profit - private' 出现在正常样例中，是合法值。
849,Address,x0x0 lay dam road,T,stage1,True,T,0.95,1010 lay dam road,'x0x0' 疑似占位符或错误，与已知该医院地址 '1010 lay dam road' 不符，且编辑距离近，结合城市与邮编一致，确为拼写错误。
849,HospitalName,chilton medical center,DIST,stage2,False,NONE,0.98,,名称 'chilton medical center' 与该医院实际名称一致，且与城市 Clanton、县 Chilton 相符，为正常值，前序标记误报。
850,Score,empty,MV,stage1,False,NONE,0.95,,当Sample为0患者时，Score显示为empty合理。
851,Condition,surgical infxction prxvxntion,FI,stage1,True,T,0.95,surgical infection prevention,"明显拼写错误：'infxction' -> 'infection', 'prxvxntion' -> 'prevention'，与正确条件仅少量字符差异。"
851,Score,empty,MV,stage1,False,NONE,0.9,,同行Sample列值为'0 patients'，表示无样本，Score无法计算，用'empty'作为缺失哨兵合理，非错误。
855,PhoneNumber,x059x16x00,FI,stage1,True,FI,0.99,,包含字母'x'，不符合北美10位数字电话号码格式
855,Score,empty,MV,stage1,True,MV,1.0,,'empty'是缺失值哨兵，不是有效的百分比分数
855,City,hamilxon,T,stage1,True,T,0.99,hamilton,拼写错误，与州/邮编一致的正确城市为Hamilton，编辑距离1
857,Score,empty,MV,stage1,True,MV,0.95,,"Score is 'empty', a missing value sentinel, consistent with Sample being 0 patients."
857,Address,1256 military street sxuth,T,stage1,True,T,0.99,1256 military street south,"'sxuth' is a typo of 'south', as indicated by high-frequency correct address."
858,Score,empty,MV,stage1,True,MV,0.95,,Score应为百分比格式，当前值为缺失哨兵'empty'，且同行Sample为0患者，无法计算有效分数，确认为缺失值。
859,ProviderNumber,1xx44,FI,stage1,True,FI,0.95,,"ProviderNumber should be a 5-digit numeric string, but '1xx44' contains letters 'xx'."
860,Score,80x,FI,stage1,True,T,0.95,80%,末尾 'x' 应为 '%'，匹配百分比格式，符合拼写错误特征
864,HospitalType,acute care hospitals,DIST,stage2,False,NONE,0.95,,该值是标准医院类型，与正常样例中的正确形式一致，且跨列无冲突，前序标记疑为大量拼写错误导致的分布误报。
865,PhoneNumber,20x9216200,FI,stage1,True,FI,0.95,2059216200,包含非法字符'x'，格式非纯数字；基于区域码和正常样本推测为2059216200
865,MeasureCode,px-4,VAD,stage1,True,VAD,0.98,pn-4,与MeasureName及Stateavg不一致，应为pn-4
866,Sample,121 patiexts,FI,stage1,True,T,0.98,121 patients,"'patiexts' is a typo of 'patients', expected format 'number patients'"
866,EmergencyService,yxs,VAD,stage1,False,NONE,0.9,,Value 'yxs' present in normal samples; dependency violation weak (96% yes)
866,ProviderNumber,10044,DIST,stage2,False,NONE,0.7,,"Format valid, within typical range; distribution anomaly insufficient"
868,HospitalOwner,voluxtary xox-profit - private,FI,stage1,True,T,0.95,voluntary non-profit - private,"Typo: 'voluxtary' should be 'voluntary', 'xox-profit' should be 'non-profit'; matches normal sample 'voluntary non-profit - private'."
869,Condition,surgical ixfectiox prevextiox,FI,stage1,True,T,0.95,surgical infection prevention,明显拼写错误，'ixfectiox'应为'infection'，'prevextiox'应为'prevention'，与标准条件'surgical infection prevention'高度相似且该行其他列合逻辑
872,HospitalOwner,voluntaxy non-pxofit - pxivate,FI,stage1,True,T,0.95,voluntary non-profit - private,"Multiple typos: 'voluntaxy' -> 'voluntary', 'non-pxofit' -> 'non-profit', 'pxivate' -> 'private', matching a standard enum value."
872,Sample,15 patiexts,FI,stage1,True,T,0.9,15 patients,"Typo: 'patiexts' should be 'patients', following the pattern '[number] patients'."
872,PhoneNumber,2059216200,DIST,stage2,False,NONE,0.9,,The 10-digit number with area code 205 is valid and matches the state AL according to common area code assignments; no error detected.
873,Score,empty,MV,stage1,True,MV,0.95,,值为缺失哨兵'empty'，应为百分比数值或缺失，无法推断具体值
873,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,stage2,False,NONE,0.9,,文本看似为合法的度量描述，与MeasureCode 'scip-inf-4' 可能匹配，且无拼写或格式错误，正常样例仅作参考，非错误
874,Sample,19 patients,DIST,stage2,False,NONE,0.9,,"The value '19 patients' is larger than the provided normal samples (max 14), but there is no cross-column inconsistency or format violation; it is plausible for this hospital and measure."
877,HospitalType,acute care hoxpitalx,FI,stage1,True,T,0.95,acute care hospitals,"Typo: 'hoxpitalx' should be 'hospitals', matching the standard form in normal samples."
878,ProviderNumber,1xx45,FI,stage1,True,FI,0.95,,ProviderNumber contains letters 'xx' where only digits are expected.
879,Score,0%,DIST,stage2,False,NONE,0.9,,"Sample size is 1, score 0% is plausible; no cross-column inconsistency with other fields."
879,MeasureCode,ami-3,DIST,stage2,False,NONE,0.95,,"Consistent with Condition 'heart attack', MeasureName, and Stateavg 'al_ami-3'; code follows typical format even if not in normal samples."
881,PhoneNumber,x0593x5966,FI,stage1,True,FI,0.95,,Contains non-numeric 'x' characters; valid phone numbers are 10-digit numeric per normal samples.
882,Score,empty,MV,stage1,True,MV,0.95,,值为缺失哨兵'empty'，且同行Sample为0 patients，分数缺失合理
882,EmergencyService,yes,DIST,stage2,False,NONE,0.99,,'yes'是合法值，与正常样例中的'yes'完全一致，前序标记为误报
883,PhoneNumber,x0593x5966,FI,stage1,True,FI,1.0,,"Value 'x0593x5966' contains letters, not a valid 10-digit phone number expected per normal samples."
883,Score,empty,MV,stage1,True,MV,1.0,,Value 'empty' is a missing value sentinel; expected percentage like '100%'.
884,State,xl,VAD,stage1,True,VAD,0.95,al,"ProviderNumber 10045 typically maps to 'al' (91%), and Stateavg is 'al_hf-1'; 'xl' is likely a typo for 'al'."
885,EmergencyService,yes,DIST,stage2,False,NONE,0.95,,当前值'yes'是该列的常见有效值之一（如正常样例所示），且与同行其它列（如医院类型为急性护理医院）一致，没有错误。
886,State,xl,VAD,stage1,True,VAD,0.95,al,"跨列不一致：ZipCode 35555 属于 AL, Stateavg 前缀为 'al_'，且 ProviderNumber 10045 通常对应 State='al'，当前 'xl' 为笔误"
888,ProviderNumber,x0045,FI,stage1,True,FI,0.9,,ProviderNumber应为5位纯数字，当前值含字母'x'，不符合列格式规范
888,Score,x5%,FI,stage1,True,FI,0.85,,Score应为百分比数字后跟'%'，当前值含字母'x'，格式错误
888,EmergencyService,yes,DIST,stage2,False,NONE,0.92,,值为'yes'，是EmergencyService列的合法取值，与正常样例一致且上下文无冲突，前序标记为误报
889,EmergencyService,yex,VAD,stage1,True,T,0.95,yes,该医院同ProviderNumber下的 EmergencyService 多数为 'yes'，当前值 'yex' 极可能是拼写错误（typo），与 'yes' 仅一字之差。
889,PhoneNumber,2059325966,DIST,stage2,False,NONE,0.8,,"区号 205 是阿拉巴马州常见区号，号码格式为10位数字，与正常样例一致，且城市 Fayette, AL 位于区号205范围内，无明显错误。"
893,MeasureName,pneumonia patients assessed and given influenza vaxxination,T,stage1,True,T,0.99,pneumonia patients assessed and given influenza vaccination,"显然的拼写错误: 'vaxxination' 应为 'vaccination', 与高频正确值一致"
894,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0患者，得分缺失合理，非错误
895,Score,empty,MV,stage1,True,MV,0.95,,Score 为字符串 'empty'，同类正常值为百分比格式，且同行样本数为 0 patients，无法填补，视为缺失值。
895,City,faxette,T,stage1,True,T,0.9,fayette,'faxette' 与高频值 'fayette' 编辑距离为 1，且同行 HospitalName 及 CountyName 均指向 Fayette，确为拼写错误。
895,CountyName,fayexxe,T,stage1,True,T,0.9,fayette,'fayexxe' 与正确值 'fayette' 编辑距离为 2，州内存在 Fayette County，应纠正。
896,Score,empty,MV,stage1,True,MV,0.95,,值为缺失哨兵'empty'，且Sample为'0 patients'，可能无评分，但不应使用'empty'而应留空或标注。
897,Score,empty,MV,stage1,True,MV,0.95,,Score值为缺失哨兵 'empty'，应视为缺失值
897,EmergencyService,yes,DIST,stage2,False,NONE,0.99,,EmergencyService值为 'yes'，属于正常合法值，并非错误
898,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0患者，Score应为空，‘empty’是合理的缺失表示，非错误。
898,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,stage2,False,NONE,0.9,,该名称与Condition及MeasureCode一致，是合法的SCIP指标描述，仅因分布罕见被标记，非错误。
899,Sample,7 patients,DIST,stage2,False,NONE,0.95,,格式与正常样例一致，数值处于合理范围，无跨列矛盾，标记为误报。
902,HospitalType,acutexcarexhospitals,FI,stage1,True,T,0.95,acute care hospitals,"Typo of 'acute care hospitals', with 'x' replacing spaces and letters"
902,Condition,children s asthma care,FI,stage1,False,NONE,0.95,,"Value 'children s asthma care' is present in normal samples, indicating it is a valid condition"
903,Condition,children s asthma care,FI,stage1,False,NONE,0.98,,正常样例中明确包含该值，属于合法医疗条件，前序标记为误报。
